index,Country,ObservationDate,Confirmed,Deaths,Recovered,Cases,R,D
8705,Turkey,03-08-20,0,0,0,0,0,0
8706,Uganda,03-08-20,0,0,0,0,0,0
8707,Ukraine,03-08-20,1,0,0,1,0,0
8708,United Arab Emirates,03-08-20,45,0,7,45,7,0
8709,United Kingdom,03-08-20,274,2,18,274,18,2
8710,Uruguay,03-08-20,0,0,0,0,0,0
8711,US,03-08-20,518,21,7,518,7,21
8712,Uzbekistan,03-08-20,0,0,0,0,0,0
8713,Venezuela,03-08-20,0,0,0,0,0,0
8714,Vietnam,03-08-20,30,0,16,30,16,0
8715,Zambia,03-08-20,0,0,0,0,0,0
8716,Zimbabwe,03-08-20,0,0,0,0,0,0
8717,Dominica,03-08-20,0,0,0,0,0,0
8718,Grenada,03-08-20,0,0,0,0,0,0
8719,Mozambique,03-08-20,0,0,0,0,0,0
8720,Syria,03-08-20,0,0,0,0,0,0
8721,Timor-Leste,03-08-20,0,0,0,0,0,0
8722,Belize,03-08-20,0,0,0,0,0,0
8723,Laos,03-08-20,0,0,0,0,0,0
8724,Libya,03-08-20,0,0,0,0,0,0
8725,West Bank and Gaza,03-08-20,16,0,0,16,0,0
8726,Guinea-Bissau,03-08-20,0,0,0,0,0,0
8727,Mali,03-08-20,0,0,0,0,0,0
8728,Saint Kitts and Nevis,03-08-20,0,0,0,0,0,0
8729,Kosovo,03-08-20,0,0,0,0,0,0
8730,Burma,03-08-20,0,0,0,0,0,0
8731,MS Zaandam,03-08-20,0,0,0,0,0,0
8732,Botswana,03-08-20,0,0,0,0,0,0
8733,Burundi,03-08-20,0,0,0,0,0,0
8734,Sierra Leone,03-08-20,0,0,0,0,0,0
8735,Malawi,03-08-20,0,0,0,0,0,0
8736,South Sudan,03-08-20,0,0,0,0,0,0
8737,Western Sahara,03-08-20,0,0,0,0,0,0
8738,Sao Tome and Principe,03-08-20,0,0,0,0,0,0
8739,Yemen,03-08-20,0,0,0,0,0,0
8740,Comoros,03-08-20,0,0,0,0,0,0
8741,Tajikistan,03-08-20,0,0,0,0,0,0
8742,Afghanistan,03-09-20,4,0,0,4,0,0
8743,Albania,03-09-20,2,0,0,2,0,0
8744,Algeria,03-09-20,20,0,0,20,0,0
8745,Andorra,03-09-20,1,0,0,1,0,0
8746,Angola,03-09-20,0,0,0,0,0,0
8747,Antigua and Barbuda,03-09-20,0,0,0,0,0,0
8748,Argentina,03-09-20,12,1,0,12,0,1
8749,Armenia,03-09-20,1,0,0,1,0,0
8750,Australia,03-09-20,222,3,23,222,23,3
8751,Azerbaijan,03-09-20,9,0,0,9,0,0
8752,Bahamas,03-09-20,0,0,0,0,0,0
8753,Bahrain,03-09-20,95,0,14,95,14,0
8754,Bangladesh,03-09-20,3,0,0,3,0,0
8755,Barbados,03-09-20,0,0,0,0,0,0
8756,Belarus,03-09-20,6,0,1,6,1,0
8757,Belgium,03-09-20,239,0,1,239,1,0
8758,Benin,03-09-20,0,0,0,0,0,0
8759,Bhutan,03-09-20,1,0,0,1,0,0
8760,Bolivia,03-09-20,0,0,0,0,0,0
8761,Bosnia and Herzegovina,03-09-20,3,0,0,3,0,0
8762,Brazil,03-09-20,25,0,0,25,0,0
8763,Brunei,03-09-20,1,0,0,1,0,0
8764,Bulgaria,03-09-20,4,0,0,4,0,0
8765,Burkina Faso,03-09-20,0,0,0,0,0,0
8766,Cabo Verde,03-09-20,0,0,0,0,0,0
8767,Cambodia,03-09-20,2,0,1,2,1,0
8768,Cameroon,03-09-20,2,0,0,2,0,0
8769,Canada,03-09-20,77,1,8,77,8,1
8770,Central African Republic,03-09-20,0,0,0,0,0,0
8771,Chad,03-09-20,0,0,0,0,0,0
8772,Chile,03-09-20,8,0,0,8,0,0
8773,China,03-09-20,80860,3123,58804,80860,58804,3123
8774,Colombia,03-09-20,1,0,0,1,0,0
8775,Congo (Brazzaville),03-09-20,0,0,0,0,0,0
8776,Congo (Kinshasa),03-09-20,0,0,0,0,0,0
8777,Costa Rica,03-09-20,9,0,0,9,0,0
8778,Cote d'Ivoire,03-09-20,0,0,0,0,0,0
8779,Croatia,03-09-20,12,0,0,12,0,0
8780,Diamond Princess,03-09-20,706,6,40,706,40,6
8781,Cuba,03-09-20,0,0,0,0,0,0
8782,Cyprus,03-09-20,2,0,0,2,0,0
8783,Czechia,03-09-20,31,0,0,31,0,0
8784,Denmark,03-09-20,92,0,1,92,1,0
8785,Djibouti,03-09-20,0,0,0,0,0,0
8786,Dominican Republic,03-09-20,5,0,0,5,0,0
8787,Ecuador,03-09-20,15,0,0,15,0,0
8788,Egypt,03-09-20,55,1,1,55,1,1
8789,El Salvador,03-09-20,0,0,0,0,0,0
8790,Equatorial Guinea,03-09-20,0,0,0,0,0,0
8791,Eritrea,03-09-20,0,0,0,0,0,0
8792,Estonia,03-09-20,10,0,0,10,0,0
8793,Eswatini,03-09-20,0,0,0,0,0,0
8794,Ethiopia,03-09-20,0,0,0,0,0,0
8795,Fiji,03-09-20,0,0,0,0,0,0
8796,Finland,03-09-20,30,0,1,30,1,0
8797,France,03-09-20,1219,19,12,1219,12,19
8798,Gabon,03-09-20,0,0,0,0,0,0
8799,Gambia,03-09-20,0,0,0,0,0,0
8800,Georgia,03-09-20,15,0,0,15,0,0
8801,Germany,03-09-20,1176,2,18,1176,18,2
8802,Ghana,03-09-20,0,0,0,0,0,0
8803,Greece,03-09-20,73,0,0,73,0,0
8804,Guatemala,03-09-20,0,0,0,0,0,0
8805,Guinea,03-09-20,0,0,0,0,0,0
8806,Guyana,03-09-20,0,0,0,0,0,0
8807,Haiti,03-09-20,0,0,0,0,0,0
8808,Holy See,03-09-20,1,0,0,1,0,0
8809,Honduras,03-09-20,0,0,0,0,0,0
8810,Hungary,03-09-20,9,0,0,9,0,0
8811,Iceland,03-09-20,58,0,0,58,0,0
8812,India,03-09-20,43,0,3,43,3,0
8813,Indonesia,03-09-20,19,0,0,19,0,0
8814,Iran,03-09-20,7161,237,2394,7161,2394,237
8815,Iraq,03-09-20,60,6,3,60,3,6
8816,Ireland,03-09-20,21,0,0,21,0,0
8817,Israel,03-09-20,61,0,2,61,2,0
8818,Italy,03-09-20,9172,463,724,9172,724,463
8819,Jamaica,03-09-20,0,0,0,0,0,0
8820,Japan,03-09-20,511,10,76,511,76,10
8821,Jordan,03-09-20,1,0,0,1,0,0
8822,Kazakhstan,03-09-20,0,0,0,0,0,0
8823,Kenya,03-09-20,0,0,0,0,0,0
8824,"Korea, South",03-09-20,7478,53,118,7478,118,53
8825,Kuwait,03-09-20,64,0,1,64,1,0
8826,Kyrgyzstan,03-09-20,0,0,0,0,0,0
8827,Latvia,03-09-20,6,0,0,6,0,0
8828,Lebanon,03-09-20,32,0,1,32,1,0
8829,Liberia,03-09-20,0,0,0,0,0,0
8830,Liechtenstein,03-09-20,1,0,0,1,0,0
8831,Lithuania,03-09-20,1,0,0,1,0,0
8832,Luxembourg,03-09-20,3,0,0,3,0,0
8833,Madagascar,03-09-20,0,0,0,0,0,0
8834,Malaysia,03-09-20,117,0,24,117,24,0
8835,Maldives,03-09-20,4,0,0,4,0,0
8836,Malta,03-09-20,3,0,0,3,0,0
8837,Mauritania,03-09-20,0,0,0,0,0,0
8838,Mauritius,03-09-20,0,0,0,0,0,0
8839,Mexico,03-09-20,7,0,1,7,1,0
8840,Moldova,03-09-20,1,0,0,1,0,0
8841,Monaco,03-09-20,1,0,0,1,0,0
8842,Mongolia,03-09-20,0,0,0,0,0,0
8843,Montenegro,03-09-20,0,0,0,0,0,0
8844,Morocco,03-09-20,2,0,0,2,0,0
8845,Namibia,03-09-20,0,0,0,0,0,0
8846,Nepal,03-09-20,1,0,1,1,1,0
8847,Netherlands,03-09-20,321,3,0,321,0,3
8848,New Zealand,03-09-20,5,0,0,5,0,0
8849,Nicaragua,03-09-20,0,0,0,0,0,0
8850,Niger,03-09-20,0,0,0,0,0,0
8851,Nigeria,03-09-20,2,0,0,2,0,0
8852,North Macedonia,03-09-20,3,0,0,3,0,0
8853,Norway,03-09-20,205,0,1,205,1,0
8854,Oman,03-09-20,16,0,2,16,2,0
8855,Pakistan,03-09-20,6,0,1,6,1,0
8856,Panama,03-09-20,0,0,0,0,0,0
8857,Papua New Guinea,03-09-20,0,0,0,0,0,0
8858,Paraguay,03-09-20,1,0,0,1,0,0
8859,Peru,03-09-20,7,0,0,7,0,0
8860,Philippines,03-09-20,20,1,1,20,1,1
8861,Poland,03-09-20,16,0,0,16,0,0
8862,Portugal,03-09-20,30,0,0,30,0,0
8863,Qatar,03-09-20,18,0,0,18,0,0
8864,Romania,03-09-20,15,0,3,15,3,0
8865,Russia,03-09-20,17,0,3,17,3,0
8866,Rwanda,03-09-20,0,0,0,0,0,0
8867,Saint Lucia,03-09-20,0,0,0,0,0,0
8868,Saint Vincent and the Grenadines,03-09-20,0,0,0,0,0,0
8869,San Marino,03-09-20,36,1,0,36,0,1
8870,Saudi Arabia,03-09-20,15,0,0,15,0,0
8871,Senegal,03-09-20,4,0,1,4,1,0
8872,Serbia,03-09-20,1,0,0,1,0,0
8873,Seychelles,03-09-20,0,0,0,0,0,0
8874,Singapore,03-09-20,150,0,78,150,78,0
8875,Slovakia,03-09-20,3,0,0,3,0,0
8876,Slovenia,03-09-20,16,0,0,16,0,0
8877,Somalia,03-09-20,0,0,0,0,0,0
8878,South Africa,03-09-20,3,0,0,3,0,0
8879,Spain,03-09-20,1073,28,32,1073,32,28
8880,Sri Lanka,03-09-20,1,0,1,1,1,0
8881,Sudan,03-09-20,0,0,0,0,0,0
8882,Suriname,03-09-20,0,0,0,0,0,0
8883,Sweden,03-09-20,248,0,1,248,1,0
8884,Switzerland,03-09-20,374,2,3,374,3,2
8885,Taiwan,03-09-20,45,1,15,45,15,1
8886,Tanzania,03-09-20,0,0,0,0,0,0
8887,Thailand,03-09-20,50,1,31,50,31,1
8888,Togo,03-09-20,1,0,0,1,0,0
8889,Trinidad and Tobago,03-09-20,0,0,0,0,0,0
8890,Tunisia,03-09-20,2,0,0,2,0,0
8891,Turkey,03-09-20,0,0,0,0,0,0
8892,Uganda,03-09-20,0,0,0,0,0,0
8893,Ukraine,03-09-20,1,0,0,1,0,0
8894,United Arab Emirates,03-09-20,45,0,7,45,7,0
8895,United Kingdom,03-09-20,322,3,18,322,18,3
8896,Uruguay,03-09-20,0,0,0,0,0,0
8897,US,03-09-20,583,22,7,583,7,22
8898,Uzbekistan,03-09-20,0,0,0,0,0,0
8899,Venezuela,03-09-20,0,0,0,0,0,0
8900,Vietnam,03-09-20,30,0,16,30,16,0
8901,Zambia,03-09-20,0,0,0,0,0,0
8902,Zimbabwe,03-09-20,0,0,0,0,0,0
8903,Dominica,03-09-20,0,0,0,0,0,0
8904,Grenada,03-09-20,0,0,0,0,0,0
8905,Mozambique,03-09-20,0,0,0,0,0,0
8906,Syria,03-09-20,0,0,0,0,0,0
8907,Timor-Leste,03-09-20,0,0,0,0,0,0
8908,Belize,03-09-20,0,0,0,0,0,0
8909,Laos,03-09-20,0,0,0,0,0,0
8910,Libya,03-09-20,0,0,0,0,0,0
8911,West Bank and Gaza,03-09-20,19,0,0,19,0,0
8912,Guinea-Bissau,03-09-20,0,0,0,0,0,0
8913,Mali,03-09-20,0,0,0,0,0,0
8914,Saint Kitts and Nevis,03-09-20,0,0,0,0,0,0
8915,Kosovo,03-09-20,0,0,0,0,0,0
8916,Burma,03-09-20,0,0,0,0,0,0
8917,MS Zaandam,03-09-20,0,0,0,0,0,0
8918,Botswana,03-09-20,0,0,0,0,0,0
8919,Burundi,03-09-20,0,0,0,0,0,0
8920,Sierra Leone,03-09-20,0,0,0,0,0,0
8921,Malawi,03-09-20,0,0,0,0,0,0
8922,South Sudan,03-09-20,0,0,0,0,0,0
8923,Western Sahara,03-09-20,0,0,0,0,0,0
8924,Sao Tome and Principe,03-09-20,0,0,0,0,0,0
8925,Yemen,03-09-20,0,0,0,0,0,0
8926,Comoros,03-09-20,0,0,0,0,0,0
8927,Tajikistan,03-09-20,0,0,0,0,0,0
8928,Afghanistan,03-10-20,5,0,0,5,0,0
8929,Albania,03-10-20,10,0,0,10,0,0
8930,Algeria,03-10-20,20,0,0,20,0,0
8931,Andorra,03-10-20,1,0,0,1,0,0
8932,Angola,03-10-20,0,0,0,0,0,0
8933,Antigua and Barbuda,03-10-20,0,0,0,0,0,0
8934,Argentina,03-10-20,17,1,0,17,0,1
8935,Armenia,03-10-20,1,0,0,1,0,0
8936,Australia,03-10-20,289,3,25,289,25,3
8937,Azerbaijan,03-10-20,11,0,0,11,0,0
8938,Bahamas,03-10-20,0,0,0,0,0,0
8939,Bahrain,03-10-20,110,0,22,110,22,0
8940,Bangladesh,03-10-20,3,0,0,3,0,0
8941,Barbados,03-10-20,0,0,0,0,0,0
8942,Belarus,03-10-20,9,0,3,9,3,0
8943,Belgium,03-10-20,267,0,1,267,1,0
8944,Benin,03-10-20,0,0,0,0,0,0
8945,Bhutan,03-10-20,1,0,0,1,0,0
8946,Bolivia,03-10-20,0,0,0,0,0,0
8947,Bosnia and Herzegovina,03-10-20,5,0,0,5,0,0
8948,Brazil,03-10-20,31,0,0,31,0,0
8949,Brunei,03-10-20,1,0,0,1,0,0
8950,Bulgaria,03-10-20,4,0,0,4,0,0
8951,Burkina Faso,03-10-20,1,0,0,1,0,0
8952,Cabo Verde,03-10-20,0,0,0,0,0,0
8953,Cambodia,03-10-20,2,0,1,2,1,0
8954,Cameroon,03-10-20,2,0,0,2,0,0
8955,Canada,03-10-20,79,1,8,79,8,1
8956,Central African Republic,03-10-20,0,0,0,0,0,0
8957,Chad,03-10-20,0,0,0,0,0,0
8958,Chile,03-10-20,13,0,0,13,0,0
8959,China,03-10-20,80887,3139,60181,80887,60181,3139
8960,Colombia,03-10-20,3,0,0,3,0,0
8961,Congo (Brazzaville),03-10-20,0,0,0,0,0,0
8962,Congo (Kinshasa),03-10-20,0,0,0,0,0,0
8963,Costa Rica,03-10-20,9,0,0,9,0,0
8964,Cote d'Ivoire,03-10-20,0,0,0,0,0,0
8965,Croatia,03-10-20,14,0,0,14,0,0
8966,Diamond Princess,03-10-20,706,6,40,706,40,6
8967,Cuba,03-10-20,0,0,0,0,0,0
8968,Cyprus,03-10-20,3,0,0,3,0,0
8969,Czechia,03-10-20,41,0,0,41,0,0
8970,Denmark,03-10-20,264,0,1,264,1,0
8971,Djibouti,03-10-20,0,0,0,0,0,0
8972,Dominican Republic,03-10-20,5,0,0,5,0,0
8973,Ecuador,03-10-20,15,0,0,15,0,0
8974,Egypt,03-10-20,59,1,1,59,1,1
8975,El Salvador,03-10-20,0,0,0,0,0,0
8976,Equatorial Guinea,03-10-20,0,0,0,0,0,0
8977,Eritrea,03-10-20,0,0,0,0,0,0
8978,Estonia,03-10-20,12,0,0,12,0,0
8979,Eswatini,03-10-20,0,0,0,0,0,0
8980,Ethiopia,03-10-20,0,0,0,0,0,0
8981,Fiji,03-10-20,0,0,0,0,0,0
8982,Finland,03-10-20,40,0,1,40,1,0
8983,France,03-10-20,1794,33,12,1794,12,33
8984,Gabon,03-10-20,0,0,0,0,0,0
8985,Gambia,03-10-20,0,0,0,0,0,0
8986,Georgia,03-10-20,15,0,0,15,0,0
8987,Germany,03-10-20,1457,2,18,1457,18,2
8988,Ghana,03-10-20,0,0,0,0,0,0
8989,Greece,03-10-20,89,0,0,89,0,0
8990,Guatemala,03-10-20,0,0,0,0,0,0
8991,Guinea,03-10-20,0,0,0,0,0,0
8992,Guyana,03-10-20,0,0,0,0,0,0
8993,Haiti,03-10-20,0,0,0,0,0,0
8994,Holy See,03-10-20,1,0,0,1,0,0
8995,Honduras,03-10-20,0,0,0,0,0,0
8996,Hungary,03-10-20,9,0,0,9,0,0
8997,Iceland,03-10-20,69,0,1,69,1,0
8998,India,03-10-20,56,0,4,56,4,0
8999,Indonesia,03-10-20,27,0,2,27,2,0
9000,Iran,03-10-20,8042,291,2731,8042,2731,291
9001,Iraq,03-10-20,71,7,3,71,3,7
9002,Ireland,03-10-20,34,0,0,34,0,0
9003,Israel,03-10-20,75,0,4,75,4,0
9004,Italy,03-10-20,10149,631,724,10149,724,631
9005,Jamaica,03-10-20,0,0,0,0,0,0
9006,Japan,03-10-20,581,10,101,581,101,10
9007,Jordan,03-10-20,1,0,0,1,0,0
9008,Kazakhstan,03-10-20,0,0,0,0,0,0
9009,Kenya,03-10-20,0,0,0,0,0,0
9010,"Korea, South",03-10-20,7513,54,247,7513,247,54
9011,Kuwait,03-10-20,69,0,1,69,1,0
9012,Kyrgyzstan,03-10-20,0,0,0,0,0,0
9013,Latvia,03-10-20,8,0,1,8,1,0
9014,Lebanon,03-10-20,41,1,1,41,1,1
9015,Liberia,03-10-20,0,0,0,0,0,0
9016,Liechtenstein,03-10-20,1,0,0,1,0,0
9017,Lithuania,03-10-20,1,0,0,1,0,0
9018,Luxembourg,03-10-20,5,0,0,5,0,0
9019,Madagascar,03-10-20,0,0,0,0,0,0
9020,Malaysia,03-10-20,129,0,24,129,24,0
9021,Maldives,03-10-20,6,0,0,6,0,0
9022,Malta,03-10-20,5,0,0,5,0,0
9023,Mauritania,03-10-20,0,0,0,0,0,0
9024,Mauritius,03-10-20,0,0,0,0,0,0
9025,Mexico,03-10-20,7,0,4,7,4,0
9026,Moldova,03-10-20,3,0,0,3,0,0
9027,Monaco,03-10-20,1,0,0,1,0,0
9028,Mongolia,03-10-20,1,0,0,1,0,0
9029,Montenegro,03-10-20,0,0,0,0,0,0
9030,Morocco,03-10-20,3,1,0,3,0,1
9031,Namibia,03-10-20,0,0,0,0,0,0
9032,Nepal,03-10-20,1,0,1,1,1,0
9033,Netherlands,03-10-20,382,4,0,382,0,4
9034,New Zealand,03-10-20,5,0,0,5,0,0
9035,Nicaragua,03-10-20,0,0,0,0,0,0
9036,Niger,03-10-20,0,0,0,0,0,0
9037,Nigeria,03-10-20,2,0,0,2,0,0
9038,North Macedonia,03-10-20,7,0,0,7,0,0
9039,Norway,03-10-20,400,0,1,400,1,0
9040,Oman,03-10-20,18,0,9,18,9,0
9041,Pakistan,03-10-20,16,0,1,16,1,0
9042,Panama,03-10-20,1,0,0,1,0,0
9043,Papua New Guinea,03-10-20,0,0,0,0,0,0
9044,Paraguay,03-10-20,1,0,0,1,0,0
9045,Peru,03-10-20,11,0,0,11,0,0
9046,Philippines,03-10-20,33,1,2,33,2,1
9047,Poland,03-10-20,22,0,0,22,0,0
9048,Portugal,03-10-20,41,0,0,41,0,0
9049,Qatar,03-10-20,24,0,0,24,0,0
9050,Romania,03-10-20,25,0,3,25,3,0
9051,Russia,03-10-20,20,0,3,20,3,0
9052,Rwanda,03-10-20,0,0,0,0,0,0
9053,Saint Lucia,03-10-20,0,0,0,0,0,0
9054,Saint Vincent and the Grenadines,03-10-20,0,0,0,0,0,0
9055,San Marino,03-10-20,51,2,0,51,0,2
9056,Saudi Arabia,03-10-20,20,0,1,20,1,0
9057,Senegal,03-10-20,4,0,1,4,1,0
9058,Serbia,03-10-20,5,0,0,5,0,0
9059,Seychelles,03-10-20,0,0,0,0,0,0
9060,Singapore,03-10-20,160,0,78,160,78,0
9061,Slovakia,03-10-20,7,0,0,7,0,0
9062,Slovenia,03-10-20,31,0,0,31,0,0
9063,Somalia,03-10-20,0,0,0,0,0,0
9064,South Africa,03-10-20,7,0,0,7,0,0
9065,Spain,03-10-20,1695,35,32,1695,32,35
9066,Sri Lanka,03-10-20,1,0,1,1,1,0
9067,Sudan,03-10-20,0,0,0,0,0,0
9068,Suriname,03-10-20,0,0,0,0,0,0
9069,Sweden,03-10-20,355,0,1,355,1,0
9070,Switzerland,03-10-20,491,3,3,491,3,3
9071,Taiwan,03-10-20,47,1,17,47,17,1
9072,Tanzania,03-10-20,0,0,0,0,0,0
9073,Thailand,03-10-20,53,1,33,53,33,1
9074,Togo,03-10-20,1,0,0,1,0,0
9075,Trinidad and Tobago,03-10-20,0,0,0,0,0,0
9076,Tunisia,03-10-20,5,0,0,5,0,0
9077,Turkey,03-10-20,0,0,0,0,0,0
9078,Uganda,03-10-20,0,0,0,0,0,0
9079,Ukraine,03-10-20,1,0,0,1,0,0
9080,United Arab Emirates,03-10-20,74,0,12,74,12,0
9081,United Kingdom,03-10-20,384,7,19,384,19,7
9082,Uruguay,03-10-20,0,0,0,0,0,0
9083,US,03-10-20,959,28,8,959,8,28
9084,Uzbekistan,03-10-20,0,0,0,0,0,0
9085,Venezuela,03-10-20,0,0,0,0,0,0
9086,Vietnam,03-10-20,31,0,16,31,16,0
9087,Zambia,03-10-20,0,0,0,0,0,0
9088,Zimbabwe,03-10-20,0,0,0,0,0,0
9089,Dominica,03-10-20,0,0,0,0,0,0
9090,Grenada,03-10-20,0,0,0,0,0,0
9091,Mozambique,03-10-20,0,0,0,0,0,0
9092,Syria,03-10-20,0,0,0,0,0,0
9093,Timor-Leste,03-10-20,0,0,0,0,0,0
9094,Belize,03-10-20,0,0,0,0,0,0
9095,Laos,03-10-20,0,0,0,0,0,0
9096,Libya,03-10-20,0,0,0,0,0,0
9097,West Bank and Gaza,03-10-20,26,0,0,26,0,0
9098,Guinea-Bissau,03-10-20,0,0,0,0,0,0
9099,Mali,03-10-20,0,0,0,0,0,0
9100,Saint Kitts and Nevis,03-10-20,0,0,0,0,0,0
9101,Kosovo,03-10-20,0,0,0,0,0,0
9102,Burma,03-10-20,0,0,0,0,0,0
9103,MS Zaandam,03-10-20,0,0,0,0,0,0
9104,Botswana,03-10-20,0,0,0,0,0,0
9105,Burundi,03-10-20,0,0,0,0,0,0
9106,Sierra Leone,03-10-20,0,0,0,0,0,0
9107,Malawi,03-10-20,0,0,0,0,0,0
9108,South Sudan,03-10-20,0,0,0,0,0,0
9109,Western Sahara,03-10-20,0,0,0,0,0,0
9110,Sao Tome and Principe,03-10-20,0,0,0,0,0,0
9111,Yemen,03-10-20,0,0,0,0,0,0
9112,Comoros,03-10-20,0,0,0,0,0,0
9113,Tajikistan,03-10-20,0,0,0,0,0,0
9114,Afghanistan,03-11-20,7,0,0,7,0,0
9115,Albania,03-11-20,12,1,0,12,0,1
9116,Algeria,03-11-20,20,0,0,20,0,0
9117,Andorra,03-11-20,1,0,0,1,0,0
9118,Angola,03-11-20,0,0,0,0,0,0
9119,Antigua and Barbuda,03-11-20,0,0,0,0,0,0
9120,Argentina,03-11-20,19,1,0,19,0,1
9121,Armenia,03-11-20,1,0,0,1,0,0
9122,Australia,03-11-20,374,3,25,374,25,3
9123,Azerbaijan,03-11-20,11,0,3,11,3,0
9124,Bahamas,03-11-20,0,0,0,0,0,0
9125,Bahrain,03-11-20,195,0,35,195,35,0
9126,Bangladesh,03-11-20,3,0,0,3,0,0
9127,Barbados,03-11-20,0,0,0,0,0,0
9128,Belarus,03-11-20,9,0,3,9,3,0
9129,Belgium,03-11-20,314,3,1,314,1,3
9130,Benin,03-11-20,0,0,0,0,0,0
9131,Bhutan,03-11-20,1,0,0,1,0,0
9132,Bolivia,03-11-20,2,0,0,2,0,0
9133,Bosnia and Herzegovina,03-11-20,7,0,0,7,0,0
9134,Brazil,03-11-20,38,0,0,38,0,0
9135,Brunei,03-11-20,11,0,0,11,0,0
9136,Bulgaria,03-11-20,7,1,0,7,0,1
9137,Burkina Faso,03-11-20,2,0,0,2,0,0
9138,Cabo Verde,03-11-20,0,0,0,0,0,0
9139,Cambodia,03-11-20,3,0,1,3,1,0
9140,Cameroon,03-11-20,2,0,0,2,0,0
9141,Canada,03-11-20,108,1,8,108,8,1
9142,Central African Republic,03-11-20,0,0,0,0,0,0
9143,Chad,03-11-20,0,0,0,0,0,0
9144,Chile,03-11-20,23,0,0,23,0,0
9145,China,03-11-20,80921,3161,61644,80921,61644,3161
9146,Colombia,03-11-20,9,0,0,9,0,0
9147,Congo (Brazzaville),03-11-20,0,0,0,0,0,0
9148,Congo (Kinshasa),03-11-20,1,0,0,1,0,0
9149,Costa Rica,03-11-20,13,0,0,13,0,0
9150,Cote d'Ivoire,03-11-20,1,0,0,1,0,0
9151,Croatia,03-11-20,19,0,0,19,0,0
9152,Diamond Princess,03-11-20,706,7,325,706,325,7
9153,Cuba,03-11-20,0,0,0,0,0,0
9154,Cyprus,03-11-20,6,0,0,6,0,0
9155,Czechia,03-11-20,91,0,0,91,0,0
9156,Denmark,03-11-20,444,0,1,444,1,0
9157,Djibouti,03-11-20,0,0,0,0,0,0
9158,Dominican Republic,03-11-20,5,0,0,5,0,0
9159,Ecuador,03-11-20,17,0,0,17,0,0
9160,Egypt,03-11-20,60,1,27,60,27,1
9161,El Salvador,03-11-20,0,0,0,0,0,0
9162,Equatorial Guinea,03-11-20,0,0,0,0,0,0
9163,Eritrea,03-11-20,0,0,0,0,0,0
9164,Estonia,03-11-20,16,0,0,16,0,0
9165,Eswatini,03-11-20,0,0,0,0,0,0
9166,Ethiopia,03-11-20,0,0,0,0,0,0
9167,Fiji,03-11-20,0,0,0,0,0,0
9168,Finland,03-11-20,59,0,1,59,1,0
9169,France,03-11-20,2293,48,12,2293,12,48
9170,Gabon,03-11-20,0,0,0,0,0,0
9171,Gambia,03-11-20,0,0,0,0,0,0
9172,Georgia,03-11-20,24,0,0,24,0,0
9173,Germany,03-11-20,1908,3,25,1908,25,3
9174,Ghana,03-11-20,0,0,0,0,0,0
9175,Greece,03-11-20,99,1,0,99,0,1
9176,Guatemala,03-11-20,0,0,0,0,0,0
9177,Guinea,03-11-20,0,0,0,0,0,0
9178,Guyana,03-11-20,0,0,0,0,0,0
9179,Haiti,03-11-20,0,0,0,0,0,0
9180,Holy See,03-11-20,1,0,0,1,0,0
9181,Honduras,03-11-20,2,0,0,2,0,0
9182,Hungary,03-11-20,13,0,0,13,0,0
9183,Iceland,03-11-20,85,0,1,85,1,0
9184,India,03-11-20,62,1,4,62,4,1
9185,Indonesia,03-11-20,34,1,2,34,2,1
9186,Iran,03-11-20,9000,354,2959,9000,2959,354
9187,Iraq,03-11-20,71,7,15,71,15,7
9188,Ireland,03-11-20,43,1,0,43,0,1
9189,Israel,03-11-20,79,0,4,79,4,0
9190,Italy,03-11-20,12462,827,1045,12462,1045,827
9191,Jamaica,03-11-20,1,0,0,1,0,0
9192,Japan,03-11-20,639,15,118,639,118,15
9193,Jordan,03-11-20,1,0,0,1,0,0
9194,Kazakhstan,03-11-20,0,0,0,0,0,0
9195,Kenya,03-11-20,0,0,0,0,0,0
9196,"Korea, South",03-11-20,7755,60,288,7755,288,60
9197,Kuwait,03-11-20,72,0,2,72,2,0
9198,Kyrgyzstan,03-11-20,0,0,0,0,0,0
9199,Latvia,03-11-20,10,0,1,10,1,0
9200,Lebanon,03-11-20,61,3,1,61,1,3
9201,Liberia,03-11-20,0,0,0,0,0,0
9202,Liechtenstein,03-11-20,1,0,0,1,0,0
9203,Lithuania,03-11-20,3,0,0,3,0,0
9204,Luxembourg,03-11-20,7,0,0,7,0,0
9205,Madagascar,03-11-20,0,0,0,0,0,0
9206,Malaysia,03-11-20,149,0,26,149,26,0
9207,Maldives,03-11-20,8,0,0,8,0,0
9208,Malta,03-11-20,6,0,0,6,0,0
9209,Mauritania,03-11-20,0,0,0,0,0,0
9210,Mauritius,03-11-20,0,0,0,0,0,0
9211,Mexico,03-11-20,8,0,4,8,4,0
9212,Moldova,03-11-20,3,0,0,3,0,0
9213,Monaco,03-11-20,1,0,0,1,0,0
9214,Mongolia,03-11-20,1,0,0,1,0,0
9215,Montenegro,03-11-20,0,0,0,0,0,0
9216,Morocco,03-11-20,5,1,0,5,0,1
9217,Namibia,03-11-20,0,0,0,0,0,0
9218,Nepal,03-11-20,1,0,1,1,1,0
9219,Netherlands,03-11-20,503,5,0,503,0,5
9220,New Zealand,03-11-20,5,0,0,5,0,0
9221,Nicaragua,03-11-20,0,0,0,0,0,0
